,IDESTACION,latitude,longitude,DENOMINACION,LINEAS,ACONDICIONAMIENTOVIAJEROS
2631,6_647,40.42290586724637,-3.6748940396708942,NARVAEZ-O DONNELL,"15, 26, 61, 63, 215, C1",2
2632,6_649,40.41865652822859,-3.674391870000642,SAINZ DE BARANDA-NARVAEZ,"2, 15, 215",2
2633,6_650,40.4183116458238,-3.668624465021043,SAINZ DE BARANDA-DR.ESQUERDO,"2, 15, 215",2
2634,6_651,40.41899093530529,-3.666438740733794,SAINZ DE BARANDA-MARQUES DE LOZOYA,"15, 215",2
2635,6_654,40.4246996335907,-3.6543530689639296,AV.MQUES.CORBERA-RICARDO ORTIZ,"15, 28, 110, 210, N6",2
2636,6_655,40.42628871860734,-3.652140415823216,AV.MQUES.CORBERA Nº 30,"15, 28, 110, 210, N6",2
2637,6_656,40.42762306932729,-3.6503613951242566,AV.MQUES.CORBERA Nº 48,"15, 28, 110, 210, N6",2
2638,6_660,40.42780198019954,-3.6505871077453937,AV.MQUES.CORBERA Nº 49,"15, 28, 110, 210",2
2639,6_661,40.42629480026428,-3.652659174845072,AV.MQUES.CORBERA Nº 27,"15, 28, 110, 210, N6",2
2640,6_5013,40.40536722006684,-3.695837509071568,Pº STA.Mª DE LA CABEZA-PALOS FRONTERA,"6, 59, 85, N14",2
2641,6_5014,40.399178161613484,-3.695809134867749,CALLE DE EMBAJADORES,"59, 85",2
2642,6_5016,40.46486217862085,-3.6283092044694727,PEDROÑERAS-SILVANO,120,2
2643,6_5018,40.40787503350794,-3.728933180369283,CALLE DE CARAMUEL,119,2
2644,6_3393,40.387864221950856,-3.7586080772948955,MAQUEDA-VALMOJADO,"31, N26",2
2645,6_5026,40.48294287404837,-3.7034221091527875,GINZO DE LIMIA-GTA.REALES ACADEMIAS,"49, 134",2
2646,6_5029,40.47045560130337,-3.625199905363237,RIBERA DEL LOIRA-TOMAS REDONDO,104,2
2647,6_5030,40.470554778284175,-3.636737692324188,EMIGRANTES-AREQUIPA,"112, 153",2
2648,6_5032,40.426186755053465,-3.674620328794063,NARVÁEZ-AVENIDA FELIPE II,215,2
2649,6_1781,40.42943838218746,-3.66696627161058,PZA.MANUEL BECERRA-DOCTOR ESQUERDO,"12, 56, 143, 156, C2",2
2650,6_266,40.377968751453494,-3.7109522640894412,AV.RAFAELA YBARRA-R.BELTRAN ROZPIDE,"6, 60, 81, N15",2
2651,6_851,40.43056709873517,-3.666517636848412,ALCALA-PZA.MANUEL BECERRA,"21, 38, 53, 106, 110, 146, 210, N5, N7",2
2652,6_270,40.384887270710145,-3.7066187590160515,PZA.DEL HIDROGENO,6,2
2653,6_271,40.38514439957909,-3.7013787033479666,DOLORES BARRANCO-OLVIDO,6,2
2654,6_273,40.386944063939445,-3.6987582574601245,SANTUARIO-SAN ANTONIO PADUA,"6, 78",2
2655,6_579,40.43941504978651,-3.677181473680643,MARIA DE MOLINA-PRINCIPE DE VERGARA,12,2
2656,6_275,40.39255021012867,-3.6938556702097403,PZA.DE LEGAZPI-MAESTRO ARBOS,"22, 79, 123",2
2657,6_277,40.39791959181532,-3.6968567084106025,JAIME EL CONQUISTADOR-EUGENIO SELLES,"6, 78, 148, N14",2
2658,6_202,40.45785619656971,-3.693937374612976,JULIAN BESTEIRO-SAN GERMAN,5,2
2659,6_280,40.402548606440575,-3.6941350881839456,FERROCARRIL Nº 13,"6, 55, N14",2
2660,6_1495,40.4545843559569,-3.6971941187453963,AVDA. GRAL. PERON,43,2
2661,6_284,40.41332179463968,-3.6959076564296915,ATOCHA-COSTANILLA DESAMPARADOS,"6, 26, 32",2
2662,6_290,40.43695582039172,-3.6893363782013293,GRAL.MTNEZ.CAMPOS-FORTUNY,"7, 16, 40, 61, 147",2
2663,6_292,40.440163255644244,-3.689298393215738,PZA.DOCTOR MARAÑON,"7, 14, 27, 40, 147, 150, N22, N24",2
2664,6_297,40.447694320008715,-3.681781044316927,AV.DOCTOR ARCE-VELAZQUEZ,7,2
2665,6_298,40.44494064875497,-3.681257960365823,VELAZQUEZ Nº 150,"16, 19, 51, N1",2
2666,6_300,40.449312890551106,-3.6792383952137806,AV.DR.ARCE-PZA.SANTA GEMA,"7, 16, 19, 51, N1",2
2667,6_304,40.456491285163125,-3.676468349083793,SERRANO-PRINCIPE VERGARA,"7, 51",2
2668,6_305,40.45979438145895,-3.6754753601923427,PRINCIPE DE VERGARA-COLOMBIA,"7, 16, 29, 51, N1",2
2669,6_309,40.46285063708403,-3.661068862657674,ARTURO SORIA 212,"7, 11, 70",2
2670,6_310,40.46584364942998,-3.663858365950158,ARTURO SORIA-MANUEL URIBE,"7, 70",2
2671,6_312,40.473175097910804,-3.6657472764831533,ARTURO SORIA-JULIO DANVILA,"7, 29, 107, N1",2
2672,6_316,40.47551208818797,-3.661971646829058,CUEVAS DE ALMANZORA-AV.SAN LUIS,"7, N1",2
2673,6_317,40.47730071486324,-3.659547119862528,CUEVAS DE ALMANZORA-BACARES,"7, 29, 129, N1",2
2674,6_3912,40.38097124287245,-3.689719630392078,CAMINO DE PERALES Nº 48,"23, 123, N12",2
2675,6_3934,40.42163298518437,-3.6980915273561514,GRAN VIA-CLAVEL,"1, 1, 2, 74, 146, N16, N18, N19, N20, N21",2
2676,6_3955,40.401890316575425,-3.753250437350692,CONCEJAL FCO.J.JIMENEZ-BARBERAN Y COLLAR,55,2
2677,6_3964,40.40590321525375,-3.679944969350304,COMERCIO Nº 2,"102, 152, N11, N13",2
2678,6_3968,40.423946444816615,-3.678735612448078,AV.MENENDEZ PELAYO-O DONNELL,152,2
2679,6_3983,40.441175912568454,-3.6718459230626594,AV.AMERICA-CARTAGENA,N4,2
2680,6_5299,40.36379891546788,-3.750635602465668,AV.DE LA PESETA-CORONA,"35, 118, 155",2
2681,6_5301,40.36495096987494,-3.74663211570083,MARAVEDI-AV.DE LA PESETA,155,2
2682,6_5315,40.47416450800515,-3.646988005554114,VALDETORRES DE JARAMA-TORREGROSA,"120, 125, 172, 172SF",2
2683,6_5380,40.50101825340429,-3.707281212426357,COSTA BRAVA-MONASTERIO HUELGAS,"134, 170, 178, N23",1
2684,6_5381,40.50098120880242,-3.707446046966794,COSTA BRAVA-MONASTERIO HUELGAS,"134, 170, 178, N23",2
2685,6_5382,40.5035327419967,-3.7056435229722418,MONASTERIO HUELGAS-MONASTERIO PAULAR,"134, 170, 178",2
2686,6_5384,40.503485970510454,-3.7059262838704807,MONASTERIO HUELGAS-MONASTERIO PAULAR,"134, 170, 178",2
2687,6_5385,40.50588923017969,-3.7077454681803848,AVDA. SANTUARIO DE VALVERDE,"134, 170, 178, N23",2
2688,6_5393,40.40258101082108,-3.635212922689703,FTE.CARRANTONA-HACIENDA PAVONES,"142, 144",2
2689,6_5404,40.44400744267397,-3.6460855914448724,CALLE DE FERNANDEZ CARO,21,2
2690,6_5405,40.44507538909777,-3.6452114227131944,CALLE DE FERNANDEZ CARO,21,2
2691,6_1123,40.4254066532225,-3.6786088287430294,JORGE JUAN-PRINCIPE DE VERGARA,29,2
2692,6_1124,40.42625880420184,-3.668420229736108,GOYA-DR.ESQUERDO,30,2
2693,6_1126,40.415167802545575,-3.6685697703395967,DR.ESQUERDO-SAMARIA,"30, 56, 143, 156, N8",2
2694,6_1127,40.41242603721048,-3.6549295520377068,Cº VINATEROS-ARROYO MEDIA LEGUA,"30, 32, N8",2
2695,6_1129,40.41006325251179,-3.653763422519027,ENTREARROYOS,"30, 32, N8",2
2696,6_101,40.45085813028412,-3.7025685556259065,BRAVO MURILLO-ALMANSA,"3, 64, 66, 124, 128, N23",2
2697,6_1656,40.46718684344094,-3.697371605592685,CAPITAN BLANCO ARGIBAY-MULLER,"49, N22",2
2698,6_6,40.43594794213997,-3.6692118014217012,CARTAGENA-AZCONA,1,2
2699,6_7,40.4338101267685,-3.6696739944419265,AV.LOS TOREROS-FCO.SILVELA,"1, 74",2
2700,6_8,40.43167265066188,-3.670077214605179,J.ORTEGA Y GASSET-FCO.SILVELA,"1, 74",2
2701,6_10,40.43210516907977,-3.679324592649546,J.ORTEGA Y GASSET-PZA.MQUES.SALAMANCA,"1, 74",2
2702,6_13,40.42762052595469,-3.686635717723793,SERRANO-GOYA,"1, 9, 19, 51, 74, N4",2
2703,6_3440,40.458190216269315,-3.693822869416808,SAN GERMAN-ORENSE,126,2
2704,6_95,40.456845627943274,-3.6956960717386864,PZA.DE SAN AMARO,3,2
2705,6_17,40.42089523293333,-3.694936589696619,ALCALA-BARQUILLO,"1, 1, 2, 74, 146",2
2706,6_20,40.42482071129819,-3.7086986467364724,GRAN VIA-PZA.ESPAÑA,"3, 46, 74, 75, 148, N16, N18, N19, N20",2
2707,6_22,40.43024341556784,-3.713211928689421,PRINCESA Nº 32,"1, 1, 44, 133, 138, C1",2
2708,6_24,40.434136020319706,-3.7160119137225225,PRINCESA-HILARION ESLAVA,"1, 1, 44, 133, 138, C1, N21",2
2709,6_144,40.45433885178343,-3.6975689739897595,GRAL.PERON-AVIADOR ZORITA,"3, 43",2
2710,6_31,40.42989172308057,-3.7132671594585496,PRINCESA Nº 29,"1, 1, 2, 44, 133, 138, C2",2
2711,6_219,40.45539788681092,-3.6937469702709547,ORENSE-PALACIO DE CONGRESOS,"5, 149",2
2712,6_36,40.42083501359877,-3.6959614975396216,GRAN VIA-ALCALA,"1, 1, 2, 2, 3, 46, 74, 146",2
2713,6_3154,40.45620659410397,-3.6910898772836758,JOAN MARAGALL-PEDRO TEIXEIRA,149,2
2714,6_5330,40.34359662611932,-3.709861267834976,ESTACION CERCANIAS VILLAVERDE ALTO,"22, T41",2
2715,6_5331,40.344077558893886,-3.713692954341606,DOMINGO PARRAGA-STA. JOAQUINA VEDRUNA,"22, T41",2
2716,6_5333,40.34286665373137,-3.7172006423720183,DOMINGO PARRAGA-PºFERROVIARIOS,T41,2
2717,6_5334,40.339677740579035,-3.7127753467142037,CIUDAD DE FRIAS-BASCUÑUELOS,T41,2
2718,6_5335,40.33749693976457,-3.7128701280844463,CIUDAD DE FRIAS-RESINA,T41,2
2719,6_5338,40.33539932387221,-3.7096929461117405,LAGUNA DEL MARQUESADO-AV.REAL DE PINTO,T41,2
2720,6_5339,40.337646744101676,-3.704595162492885,RESINA-SAN ERASMO,T41,2
2721,6_5586,40.371565578239554,-3.6163577311360897,AV.VILLA DE VALLECAS-CONGOSTO,142,2
2722,6_3771,40.353470756824144,-3.676780220179588,AVDA.DE LOS ROSALES-MIGUEL SOLAS,"85, 123, N12",2
2723,6_3775,40.35409124901545,-3.676974840510727,AVDA.LOS ROSALES-MIGUEL SOLAS,"85, 123, N12",2
2724,6_3776,40.39753483135224,-3.623829640092206,COPERNICO-LADERA ALMENDROS,"8, 71",2
2725,6_3777,40.397347367257424,-3.6218364809773833,INDALECIO PRIETO-COPERNICO,"8, 71",2
2726,6_3824,40.46323157859937,-3.618279962998314,RIBERA DEL LOIRA Nº 52,104,2
2727,6_3838,40.40459107240894,-3.61840303147683,INDALECIO PRIETO-PZA.DAVILAS,8,2
2728,6_3860,40.36840386411225,-3.7046091264474086,SIMCA-CENSO,60,2
2729,6_3863,40.37006501673111,-3.711399246079397,ALZOLA-RAFAELA YBARRA,60,2
2730,6_3864,40.39769003840259,-3.67170805572796,CERRO NEGRO-CALIFORNIA,"113, 148",2
2731,6_3866,40.461602762423304,-3.61456145338415,AV.CONSEJO EUROPA-RIBERA DEL LOIRA,"104, 112, 122",2
2732,6_5582,40.36593961341537,-3.5982977104801304,AV.ENSANCHE VALLECAS-CAÑADA DEL SANTISIMO,142,2
2733,6_5583,40.36546044374459,-3.5986232592396385,AV.ENSANCHE VALLECAS-CAÑADA DEL SANTISIMO,"142, N9",2
2734,6_5584,40.36398914305851,-3.5956775711512727,AV.ENSANCHE VALLECAS-ANTONIO GADES,142,2
2735,6_5589,40.494214532767906,-3.6604207391700254,FRANCISCO PI Y MARGALL - ISABEL VALOIS,173,2
2736,6_5591,40.493995632227765,-3.660890612164905,FRANCISCO PI Y MARGALL-ISABEL VALOIS,"173, N1",2
2737,6_5594,40.393939714457744,-3.693504660348633,Pº DELICIAS-PZA.LEGAZPI,19,2
2738,6_5571,40.45341475943755,-3.7625761590714504,CTRA.CASTILLA-Cº CERRO DEL AGUILA,160,2
2739,6_5091,40.490449288412826,-3.6681717320085228,AVDA.MANOTERAS Nº12,"174, N1",2
2740,6_3971,40.46774212567422,-3.5912969071101135,BAHIA DE PALMA-BAHIA DE SANTOÑA,151,2
2741,6_5114,40.49470577788495,-3.6580064314768266,ANA DE AUSTRIA-PRINCESA EBOLI,173,2
2742,6_5118,40.39749108791867,-3.613483209796217,AVDA. DE LAS COMUNIDADES,71,2
2743,6_5119,40.3969445936383,-3.6112040269961736,AVDA. DE LAS COMUNIDADES,71,2
2744,6_5120,40.39809488102956,-3.6048983453261125,MINERVA-MOLINO VIEJO,71,2
2745,6_5775,40.370429042702305,-3.7209910789422045,CEMENTERIO SUR-ENTRADA PRINCIPAL,SE702,1
2746,6_3954,40.400422966752984,-3.754459627069376,BARBERAN Y COLLAR-LOS YEBENES,55,2
2747,6_1241,40.376160791356824,-3.7641782500427174,GENERAL MILLÁN ASTRAY FTE.Nº59,"34, 155, N19",2
2748,6_1118,40.43967180404558,-3.6779504630333038,PRINCIPE DE VERGARA-MARIA DE MOLINA,"29, 52, N2",2
2749,6_1121,40.42952256977825,-3.6788152478909018,PRINCIPE DE VERGARA-AYALA,"29, 52, N2",2
2750,6_1206,40.41017420307661,-3.741392001870959,Pº EXTREMADURA-AV.PORTUGAL,"33, 36, 39, 65, N19",2
2751,6_1222,40.38089156328539,-3.74608945499845,EUGENIA DE MONTIJO Nº 78,34,2
2752,6_2325,40.43695560149813,-3.7290231398643336,AV.SENECA-MARTIN FIERRO,"160, 161, A",2
2753,6_2634,40.37790457925002,-3.742663816254263,MARIA ODIAGA-FEDERICO GRASES,108,2
2754,6_1186,40.40648478866359,-3.6363338590894285,LUIS DE HOYOS SAINZ Nº 52,"32, N8",2
2755,6_1191,40.40787184672839,-3.6493580383291016,AV.MORATALAZ-PZA.ENCUENTRO,32,2
2756,6_5296,40.37406703581653,-3.7369793018606536,AVDA.DEL EURO-PEPION,155,2
2757,6_5400,40.39859565767893,-3.6423400237310024,"ARROYO FONTARRON, 301",20,2
2758,6_5610,40.50780900838037,-3.661994029764926,VALCARLOS-TIERRA DE MELIDE,N24,2
2759,6_5318,40.426512020303676,-3.710555429703934,PRINCESA-PZA.ESPAÑA,"1, 1, 2, 44, 133, 138, C1, N21",2
2760,6_1279,40.3886601991588,-3.741450579922473,Pº MARCELINO CAMACHO-ANTOLINA MERINO,"35, N17",2
2761,6_1287,40.410562646439615,-3.7198399170327643,Pº. VIRGEN DEL PUERTO-RUY GONZALEZ,"36, 50, 62",2
2762,6_1292,40.4071428135717,-3.7504451742357214,Pº EXTREMADURA-BATAN,"36, 39, 65, N19",2
2763,6_1302,40.40532345461185,-3.7545261271421433,Pº EXTREMADURA-SAN JUAN DE LA MATA,"36, 39, N19",2
2764,6_5622,40.471380735111715,-3.6257157362530474,TOMAS REDONDO-RIBERA DEL LOIRA,T11,2
2765,6_5623,40.47346910403932,-3.627693406765836,TOMAS REDONDO-C.E.I.P.JUAN ZARAGÜETA,T11,2
2766,6_5624,40.47338777108346,-3.627739836932578,TOMAS REDONDO-C.E.I.P.JUAN ZARAGÜETA,T11,2
2767,6_5625,40.47468966246663,-3.630205760745831,TOMAS REDONDO-VIA DE LOS POBLADOS,T11,2
2768,6_5626,40.47461817317758,-3.6300989184513544,TOMAS REDONDO-VIA DE LOS POBLADOS,T11,2
2769,6_5627,40.475930893600314,-3.6322229120994574,VIA DE LOS POBLADOS Nº 11,T11,2
2770,6_5628,40.47585824471898,-3.632328406491068,VIA DE LOS POBLADOS Nº 11,T11,1
2771,6_5629,40.47761985869935,-3.6347280538698397,VIA DE LOS POBLADOS Nº 3,T11,1
2772,6_5630,40.47882070780683,-3.6358837533338244,GREGORIO SANCHEZ HERRAEZ-VIA POBLADOS,T11,1
2773,6_5411,40.44531281127182,-3.5764074884349557,ARCAUTE-ARAMAYONA,"77, 167, N5",2
2774,6_5531,40.42144882391954,-3.650903107654789,SANTA IRENE-SAN LAMBERTO,"110, 113, 210",2
2775,6_5552,40.38533201551891,-3.7790322627958837,FUENTE DEL TIRO,17,2
2776,6_5553,40.386167758236866,-3.780679532861156,FUENTE DEL TIRO - FAUSTINO CORDON,17,2
2777,6_5554,40.38460764101678,-3.7809089280383477,FUENTE DE LIMA Nº 22,17,2
2778,6_250,40.38821236807953,-3.700574008364761,SAN ANTONIO PADUA-A.SALVADOR,"6, 78",2
2779,6_252,40.3851426429123,-3.6986925155257446,EVANGELIOS-SANTUARIO,6,2
2780,6_254,40.38507283675603,-3.7057370908927076,DOLORES BARRANCO-JASPE,6,2
2781,6_257,40.37998419595828,-3.711373989214954,PARQUE DE LA PALOMA-CERRO ANGELES,78,2
2782,6_262,40.37018257586458,-3.71425096017695,GUETARIA-REGIL,60,2
2783,6_3585,40.399396826970445,-3.6210186762727252,INDALECIO PRIETO-JOSE PRAT,"8, 71",2
2784,6_2659,40.43174543382257,-3.609726978529799,AV.CANILLEJAS A VICALVARO-J.Gª BOUTAN,"48, 167",2
2785,6_1414,40.43286305965275,-3.7336830526920513,RIBERA MANZANARES-SANTA FE,"41, 75",2
2786,6_614,40.437572513307764,-3.687137834844081,Pº CASTELLANA-GTA.EMILIO CASTELAR,"14, 27, 45, 150, N1, N22, N24",2
2787,6_203,40.45806127333535,-3.6912857945166473,SAN GERMAN-POETA JOAN MARAGALL,"5, 126",2
2788,6_5000,40.40473420635864,-3.6947349980318926,BATALLA DEL SALADO-PALOS FRONTERA,"8, 19, 45, 47, 86, 247",2
2789,6_5003,40.39680989858722,-3.694123283083989,EMBAJADORES-PZA.BEATA Mª ANA JESUS,"8, 19, 45, 47, 59, 85, 86, 247",2
2790,6_5005,40.45267470996523,-3.6246694874536605,PEONIAS-GTA.YUCATAN,"114, N4",2
2791,6_196,40.44340113967408,-3.6962059792979827,ALONSO CANO-RIOS ROSAS,5,2
2792,6_413,40.4487261525961,-3.668619189699335,LOPEZ DE HOYOS-PANTOJA,"9, 73, N2",2
2793,6_529,40.37545648051711,-3.6494708181948856,CNO. POZO DEL TIO RAIMUNDO,T31,2
2794,6_947,40.407375626286,-3.6838607309366767,AV.CDAD.BARCELONA Nº 6,"24, 37, 54, 57, 102, 141",2
2795,6_5397,40.401410238760775,-3.6285437838739525, LUIS DE HOYOS SAINZ-CENTRO DE SALUD,30,2
2796,6_1309,40.40605389330622,-3.7147125086748165,Pº IMPERIAL-Pº PONTONES,"36, 62",2
2797,6_5093,40.415630075585625,-3.70598554589547,CONCEPCION JERONIMA,31,2
2798,6_5098,40.40307483922245,-3.5948788641453397,PUERTA DE ARGANDA,4,2
2799,6_5106,40.36869569750499,-3.6501715234212795,CTRA.VILLAVERDE A VALLECAS-C.T.M.,130,2
2800,6_5109,40.500519907800516,-3.65423951170267,NICETO ALCALA ZAMORA-ISABEL VALOIS,"170, 172, 173, 172SF",2
2801,6_5934,40.41746148609682,-3.6753936272637295,DOCE DE OCTUBRE-NARVAEZ,61,1
2802,6_667,40.42043801485127,-3.6747868632826335,NARVAEZ-IBIZA,"2, 15, 26, 61, 63, 215, C2",2
2803,6_5932,40.39352086340428,-3.636306070576052,AVENIDA RAFAEL ALBERTI-SAN CLAUDIO,54,1
2804,6_5933,40.39364549268966,-3.636578251627989,AVENIDA RAFAEL ALBERTI-SAN CLAUDIO,54,1
2805,6_2599,40.44451776646449,-3.582249455517432,DEYANIRA-CAMPEZO,"77, N5",2
2806,6_3112,40.446001354029534,-3.581035878250739,SAMANIEGO-CAMPEZO,"77, 167, N5",2
2807,6_3339,40.44618200097945,-3.580943096739822,SAMANIEGO-CAMPEZO,"77, 167, N5, SE744",2
2808,6_3340,40.444685246166344,-3.582981997275604,DEYANIRA Nº61,"77, N5, SE744",2
2809,6_3376,40.41872677140236,-3.6716107653968257,SAINZ DE BARANDA-MAIQUEZ,"15, 215",2
2810,6_3404,40.38280025580138,-3.7434833462277557,GRAL.RICARDOS-EUGENIA  DE MONTIJO,34,2
2811,6_3413,40.48550044331909,-3.732580468050091,ROSALIA DE CASTRO-G.MISTRAL,67,2
2812,6_3742,40.41520601700829,-3.668192974156981,DR.ESQUERDO-SAMARIA,"30, 56, 143, 156",2
2813,6_3749,40.402049901514495,-3.7240387457959114,Pº ERMITA DEL SANTO-Pº 15 DE MAYO,25,2
2814,6_3758,40.49203537812328,-3.7147625616908915,GTA. PRADERA DE NAVALURRAQUE,49,2
2815,6_3769,40.40724094244307,-3.6265473753868376,LAPONIA-MUNICH,30,2
2816,6_3784,40.36773513565384,-3.6869816529686097,AV.ROSALES-RUTILO,"23, N12",2
2817,6_3650,40.44939975575754,-3.6255354072446915,JUAN I.LUCA TENA-DR.ZAMENHOF,"114, 146",2
2818,6_1906,40.4693986319608,-3.7230157329389653,NUEVA ZELANDA-RUPERTO ANDRES,64,2
2819,6_1847,40.43674065671513,-3.6784987524452606,DIEGO DE LEON-PRINCIPE VERGARA,61,2
2820,6_1852,40.436717895750824,-3.682365792051688,DIEGO DE LEON-VELAZQUEZ,61,2
2821,6_1780,40.4130338683805,-3.6683600686597324,DR.ESQUERDO-AV.NAZARET,"56, 143, 156",2
2822,6_1786,40.38562631033313,-3.6624339402364687,MARTINEZ DE LA RIVA-GARCIA MIRANDA,57,2
2823,6_1792,40.382113584912055,-3.660714856118657,AV.PQUE.PALOMERAS BAJAS-ROMEO Y JULIETA,"57, 144",2
2824,6_1798,40.388963485608315,-3.639350096168017,RAFAEL ALBERTI-AV.ALBUFERA,"144, N10",2
2825,6_1808,40.38398670849853,-3.6134313639746716,ENRIQUE Gª ALVAREZ-SIERRA GORDA,58,2
2826,6_1815,40.385745187374006,-3.611409102795887,AV.STA.EUGENIA Nº 35,58,2
2827,6_1819,40.381898493071276,-3.619833018825632,PZA.JUAN DE MALASAÑA,"54, 58, 103, 142",2
2828,6_1821,40.3797192816853,-3.6179635026800927,MONTES DE BARBANZA-SIERRA DEL EJE,"54, 103, 142, N9",2
2829,6_1839,40.40940669936823,-3.7100926367086573,TOLEDO-LA PALOMA,"2, 17, 18, 23, 35, 60",2
2830,6_1840,40.40626434586071,-3.700937923676731,EMBAJADORES-GTA.EMBAJADORES,"60, 148, N17",2
2831,6_1848,40.43693194138906,-3.682733461221616,DIEGO DE LEON-VELAZQUEZ,61,2
2832,6_1854,40.435605593023645,-3.6738655604726804,CONDE DE PEÑALVER-MALDONADO,210,2
2833,6_1868,40.442356380370974,-3.7254615183582915,AV. COMPLUTENSE-PZA.CARDENAL CISNEROS,"82, 132, G, N20, U",2
2834,6_1875,40.39964641040171,-3.646168025018869,EL BOSCO-PIO FELIPE,"63, N9",2
2835,6_1880,40.384062994330364,-3.609226134966759,AV.STA.EUGENIA-U.V.A.VALLECAS,"63, 145, N9",2
2836,6_1885,40.38657504895942,-3.6043593502508893,AV.MEDITERRANEO-PUENTELARRA,"63, 145, N9",2
2837,6_1900,40.45896863079303,-3.7080784329301633,FCOS.RODRIGUEZ-NUMANCIA,"64, 126, 128",2
2838,6_1909,40.476880562158186,-3.728039124780136,ISLAS ALEUTIANAS-JOAQUIN LORENZO,"64, N20",2
2839,6_5767,40.40435196895385,-3.692374108613268,Pº DELICIAS-PZA.LUCA DE TENA,E1,1
2840,6_5770,40.36969485515864,-3.7331624754313304,CEMENTERIO SUR-SECCION 6-F,SE702,1
2841,6_5771,40.369711461734234,-3.7291107672421417,CEMENTERIO SUR-SECCION 19-A,SE702,1
2842,6_5772,40.37019621219024,-3.7293869045401453,CEMENTERIO SUR-SECCION 19-G,SE702,1
2843,6_5238,40.4454258100081,-3.5914904336745788,DEYANIRA-EUTERPE,"77, N5",2
2844,6_5328,40.38378435898625,-3.774726084405438,AV.FALJUL-BLAS CABRERA,17,2
2845,6_5595,40.45380461188336,-3.728674506455366,JUAN DEL ROSAL-DERECHO,U,2
2846,6_5596,40.45400735107826,-3.7336535341067196,JUAN DEL ROSAL-U.N.E.D.,U,2
2847,6_5597,40.455006346638285,-3.7323906882759585,PROFESOR GARCIA SANTESMASES-INFORMATICA,U,2
2848,6_5599,40.39255374355738,-3.6932665694808984,PASEO DEL MOLINO-PLAZA LEGAZPI,"62, 148, N13",2
2849,6_5851,40.421791720051296,-3.6986589845302547,GRAN VIA-HORTALEZA,"2, 3, 46",1
2850,6_5849,40.42036245535049,-3.6966403078007954,ALCALA-SEVILLA,"2, 5, 15, 20, 53, 150",1
2851,6_5773,40.37004100405376,-3.7239787602131793,CEMENTERIO SUR-SECCION 6-E,SE702,1
2852,6_5774,40.36965540759525,-3.723691944179551,CEMENTERIO SUR-SECCION 4-F,SE702,1
2853,6_3706,40.37919043724268,-3.714452105782291,AVENA-HENO,78,2
2854,6_5857,40.42572211840751,-3.7041931041469716,PEZ-JESUS DEL VALLE,2,1
2855,6_5853,40.4220309733608,-3.70080685396362,GRAN VIA-FUENCARRAL,"1, 1, 2, 2, 46, 74, 146, N16, N18, N19, N20, N21",1
2856,6_5854,40.4238710579926,-3.700436940303606,VALVERDE-PUEBLA,2,1
2857,6_3990,40.43998197767817,-3.62281870272646,MIGUEL YUSTE - ALBASANZ,N5,2
2858,6_3995,40.376012308521105,-3.6221114938709125,PTO.PORZUNA-FUENTIDUEÑA,N9,2
2859,6_4,40.40177764051129,-3.6205691793863775,INDALECIO PRIETO-LOS PINILLAS,"8, 71, 130, N8",2
2860,6_4001,40.473651225608855,-3.6533534170710493,AV.SAN LUIS-COL.PINAR DEL REY,"107, 125, 172, 172SF",2
2861,6_4014,40.386909538395486,-3.7103393625485683,RAFAELA YBARRA-MARCELO USERA,N15,2
2862,6_4022,40.47685732276189,-3.701199655440548,GINZO DE LIMIA-AV.FERROL,N23,2
2863,6_404,40.43374600081744,-3.682182479365545,VELAZQUEZ-JUAN BRAVO,"9, 19, 51, N4",2
2864,6_416,40.4540403747369,-3.664119577955439,PADRE CLARET-AV.RAMON Y CAJAL,"9, 72, 73, N2",2
2865,6_423,40.47200400951115,-3.64990463120136,LOPEZ DE HOYOS-ANGEL LUIS HERRAN,"9, 72, N2",2
2866,6_5413,40.445783811895645,-3.5740884733063454,YECORA-ARCAUTE,"77, 167, SE744",2
2867,6_5961,40.40760680905763,-3.601766082163463,JARDIN DE LA DUQUESA-FORGES,N7,1
2868,6_3802,40.37789748658402,-3.655938027888804,AVDA. ENTREVIAS-ESTACION EL POZO ,"102, 103, 310, T31",2
2869,6_3996,40.37727155708843,-3.65510735120142,AVDA.ENTREVIAS-ESTEBAN CARROS,"103, N11",2
2870,6_3997,40.377425571081716,-3.654955701384495,AVDA.ENTREVIAS-ESTEBAN CARROS,N11,2
2871,6_3911,40.39763628371128,-3.713763283880197,ANTONIO LEYVA-JACINTO VERDAGUER,116,2
2872,6_3810,40.3768946626249,-3.6548445401906697,PADRE LLANOS-ESTEBAN CARROS,102,2
2873,6_1379,40.460579230242864,-3.6844825195240785,ALBERTO ALCOCER-PADRE DAMIAN,"11, 40",2
2874,6_5663,40.50618311165984,-3.700914851760711,MONAST. ESCORIAL-MONAST.MONTESCLAROS,"134, 170, 178, N23",1
2875,6_5669,40.471447855238814,-3.6365219935282487,MAR DE CRISTAL,"87, 120, 172, 172SF",1
2876,6_5060,40.475319392434535,-3.6546790775887454,ACC.EST.HORTALEZA-VIRGEN DEL CARMEN,"172, 172SF",2
2877,6_5061,40.479006990252174,-3.65256768833427,ACC.EST.HORTALEZA-CHAVES NOGALES,"172, 172SF",2
2878,6_5062,40.48088212007777,-3.650745328693402,ACC.EST.HORTALEZA-ROQUETAS DE MAR,"172, 172SF",2
